Date,Open,High,Low,Close,Adj Close,Volume
2018-01-31,166.869995,168.440002,166.500000,167.429993,163.618988,32478900
2018-02-01,167.169998,168.619995,166.759995,167.779999,163.961014,47230800
2018-02-02,166.000000,166.800003,160.100006,160.500000,156.846741,86593800
2018-02-05,159.100006,163.880005,156.000000,156.490005,152.928009,72738500
2018-02-06,154.830002,163.720001,154.000000,163.029999,159.319138,68243800
2018-02-07,163.089996,163.399994,159.070007,159.539993,155.908569,51608600
2018-02-08,160.289993,161.000000,155.029999,155.149994,151.618515,54390500
2018-02-09,157.070007,157.889999,150.240005,156.410004,153.473022,70672600
2018-02-12,158.500000,163.889999,157.509995,162.710007,159.654739,60819500
2018-02-13,161.949997,164.750000,161.649994,164.339996,161.254105,32549200
2018-02-14,163.039993,167.539993,162.880005,167.369995,164.227203,40644900
2018-02-15,169.789993,173.089996,169.000000,172.990005,169.741684,51147200
2018-02-16,172.360001,174.820007,171.770004,172.429993,169.192200,40176100
2018-02-20,172.050003,174.259995,171.419998,171.850006,168.623093,33930500
2018-02-21,172.830002,174.119995,171.009995,171.070007,167.857742,37471600
2018-02-22,171.800003,173.949997,171.710007,172.500000,169.260895,30991900
2018-02-23,173.669998,175.649994,173.539993,175.500000,172.204559,33812400
2018-02-26,176.350006,179.389999,176.210007,178.970001,175.609406,38162200
2018-02-27,179.100006,180.479996,178.160004,178.389999,175.040298,38928100
2018-02-28,179.259995,180.619995,178.050003,178.119995,174.775360,37782100
2018-03-01,178.539993,179.779999,172.660004,175.000000,171.713928,48802000
2018-03-02,172.800003,176.300003,172.449997,176.210007,172.901230,38454000
2018-03-05,175.210007,177.740005,174.520004,176.820007,173.499771,28401400
2018-03-06,177.910004,178.250000,176.130005,176.669998,173.352600,23788500
2018-03-07,174.940002,175.850006,174.270004,175.029999,171.743393,31703500
2018-03-08,175.479996,177.119995,175.070007,176.940002,173.617508,23774100
2018-03-09,177.960007,180.000000,177.389999,179.979996,176.600418,32185200
2018-03-12,180.289993,182.389999,180.210007,181.720001,178.307755,32207100
2018-03-13,182.589996,183.500000,179.240005,179.970001,176.590637,31693500
2018-03-14,180.320007,180.520004,177.809998,178.440002,175.089340,29368400
2018-03-15,178.500000,180.240005,178.070007,178.649994,175.295395,22743800
2018-03-16,178.649994,179.119995,177.619995,178.020004,174.677246,39404700
2018-03-19,177.320007,177.470001,173.660004,175.300003,172.008316,33446800
2018-03-20,175.240005,176.800003,174.940002,175.240005,171.949448,19649400
2018-03-21,175.039993,175.089996,171.259995,171.270004,168.053986,36338100
2018-03-22,170.000000,172.679993,168.600006,168.850006,165.679413,41490800
2018-03-23,168.389999,169.919998,164.940002,164.940002,161.842865,41028800
